"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0006939","GO:0006939","smooth muscle contraction",76,0.547948005190982,1.72413119724581,0.00151773154660546,0.0306398433287792,0.0260447158716108,529,"tags=8%, list=3%, signal=8%","HTR2B/AGT/TRPV1/ABAT/ROCK2/BBS2"
"GO:0006370","GO:0006370","7-methylguanosine mRNA capping",33,-0.709755807260603,-1.74494650716977,0.00152254249815225,0.0306398433287792,0.0260447158716108,2394,"tags=52%, list=15%, signal=44%","GTF2H2/RNGTT/NCBP1/POLR2J/MNAT1/GTF2F1/GTF2H5/POLR2C/CCNH/POLR2G/POLR2K/POLR2L/CDK7/RAMAC/GTF2H3/POLR2F/POLR2H"
"GO:0006122","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c",14,-0.836286396427384,-1.75580901245244,0.00152326512665086,0.0306398433287792,0.0260447158716108,1909,"tags=71%, list=12%, signal=63%","CYC1/UQCRC2/UQCRC1/UQCRB/UQCR11/UQCRHL/UQCR10/UQCRQ/UQCRH/CYCS"
"GO:0048207","GO:0048207","vesicle targeting, rough ER to cis-Golgi",64,-0.621073439628937,-1.69112753988202,0.00153674210673372,0.0306977483596844,0.0260939367524514,2788,"tags=44%, list=17%, signal=36%","GOLGA2/SEC23A/PDCD6/SEC24A/USO1/SEC23IP/SEC24C/TBC1D20/PPP6C/TMED10/STX5/PREB/PEF1/TFG/MCFD2/CTSC/BET1/TMED2/SCFD1/CNIH1/TRAPPC2L/TRAPPC1/RAB1B/SAR1B/GOSR2/SAR1A/TRAPPC4/CNIH3"
"GO:0048208","GO:0048208","COPII vesicle coating",64,-0.621073439628937,-1.69112753988202,0.00153674210673372,0.0306977483596844,0.0260939367524514,2788,"tags=44%, list=17%, signal=36%","GOLGA2/SEC23A/PDCD6/SEC24A/USO1/SEC23IP/SEC24C/TBC1D20/PPP6C/TMED10/STX5/PREB/PEF1/TFG/MCFD2/CTSC/BET1/TMED2/SCFD1/CNIH1/TRAPPC2L/TRAPPC1/RAB1B/SAR1B/GOSR2/SAR1A/TRAPPC4/CNIH3"
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway",199,-0.489910721398964,-1.52288729711046,0.00155070690428019,0.0308702580635573,0.0262405747810553,2852,"tags=29%, list=18%, signal=24%","DNAJA1/BCL2L12/BID/NLE1/IL7/QARS1/SLC25A5/CREB3/KDM1A/NOC2L/SYVN1/PAM16/LGALS3/TXNDC12/HIF1A/CFLAR/AKT1/CTNNB1/GSTP1/SELENOS/HDAC1/NONO/RFFL/NDUFS3/EYA4/NME5/MCL1/RRN3/TNFRSF10B/GRINA/MAZ/VDAC2/BOK/LMNA/TNFAIP3/BAX/TMEM14A/CSNK2A1/PLAUR/FXN/RELA/HTRA2/TPT1/PSMD10/HIGD1A/TMBIM6/TAF9/ENO1/PSME3/PRELID1/TRIAP1/PPIF/PARK7/ICAM1/VNN1/HGF/ASAH2/IL1B"
"GO:1901030","GO:1901030","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",33,-0.709189783777767,-1.74355492898295,0.00158167036215817,0.0313788233150077,0.026672869337332,3939,"tags=67%, list=24%, signal=50%","CASP8/E2F1/YWHAQ/GSK3B/BAD/BID/TP53/YWHAB/PPP3R1/NMT1/PPP3CC/YWHAZ/BOK/TFDP1/BAX/GSK3A/YWHAE/YWHAH/BAK1/YWHAG/MAPK8/PMAIP1"
"GO:0090502","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic",66,-0.616107001590718,-1.68405111233513,0.00158955910650046,0.0314276993309118,0.0267144153052242,1987,"tags=29%, list=12%, signal=25%","APEX1/RPP38/MRPL44/ELAC1/RPP40/FCF1/TSN/PRORP/POP5/TSNAX/NOP14/RPP14/POP4/RIDA/FEN1/RPP30/RPS21/POP1/EXOG"
"GO:0006901","GO:0006901","vesicle coating",68,-0.613251246734112,-1.68425848047425,0.00162459385153712,0.0320111298705936,0.0272103474310441,2798,"tags=43%, list=17%, signal=35%","ARFGAP3/GOLGA2/SEC23A/PDCD6/SEC24A/USO1/SEC23IP/SEC24C/TBC1D20/PPP6C/TMED10/STX5/PREB/PEF1/TFG/MCFD2/CTSC/BET1/TMED2/SCFD1/CNIH1/TRAPPC2L/TRAPPC1/RAB1B/SAR1B/GOSR2/SAR1A/TRAPPC4/CNIH3"
"GO:1900745","GO:1900745","positive regulation of p38MAPK cascade",23,-0.761887654263181,-1.7585005761939,0.00164236074149546,0.0322515111033329,0.0274146781399314,827,"tags=17%, list=5%, signal=17%","KARS1/PRMT1/BMP2/IL1B"
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion",11,-0.865731239912396,-1.73213025117389,0.00167777191889171,0.0328355835342557,0.0279111558910933,4,"tags=18%, list=0%, signal=18%","EDN1/IL1B"
"GO:0032370","GO:0032370","positive regulation of lipid transport",48,-0.653803727969657,-1.70767847531313,0.00169088355830682,0.0329807692029341,0.0280345677326221,781,"tags=12%, list=5%, signal=12%","CYP19A1/PRELID1/TRIAP1/NKX3-1/ANXA2/IL1B"
"GO:0032309","GO:0032309","icosanoid secretion",23,-0.76083171654059,-1.75606338340936,0.0017031889171064,0.0331093067006624,0.0281438281675159,1298,"tags=17%, list=8%, signal=16%","ANXA1/PNPLA8/ATP5PF/IL1B"
"GO:0002764","GO:0002764","immune response-regulating signaling pathway",431,-0.427471789693933,-1.40636102283386,0.00174216027874564,0.0337536270728211,0.0286915183382226,3447,"tags=29%, list=21%, signal=24%","SEC14L1/PELI1/UBE2D3/MAPKAPK3/PSMC4/EZR/BTN2A2/PIK3CD/CTSS/MAPK9/PSEN1/DUSP22/EIF2B4/CBFB/RAP1A/PRKACA/TANK/ACTB/CSK/ACTR3/STOML2/PPP3CA/RC3H2/MAPK1/ACTG1/OTULIN/SPPL3/PSMD2/CRKL/PPP3R1/ARPC2/PSMD7/EIF2B2/PSMD6/BIRC2/UBE2V1/RPS6KA3/WIPF2/CRK/ARPC1B/LGALS3/NFKBIA/MFHAS1/ACTR2/ICAM3/PRKACB/PSMD13/MYD88/EIF2B1/IKBKG/PLPP4/BTN2A1/CMTM3/IKBKE/PSMD4/GRB2/SHC1/TNIP1/EIF2B5/CALM1/CTSB/SKP1/ABI1/NRAS/PSMC6/PSMA1/PLCL2/UBC/TNFAIP3/BAX/UBE2D2/RPS3/HSPD1/EIF2B3/PSMD12/NFKB1/RELA/RAC1/PSMC5/HSP90AA1/PSMD8/ARPC1A/RIPK2/LIMK1/PSMD3/ARPC5/PSMB6/C1QBP/PSMA3/PSMA7/PSMA2/PSMC2/DUSP3/PSME2/PSMD10/BRK1/PSMB4/PSMC1/PSMB2/UBB/PSMD11/PAX5/IRAK2/UFD1/BTRC/SLC39A10/PSMD14/PSMB3/MAPK8/PSMA4/PSMB1/ARPC3/PSME3/UBE2N/PSMA6/HSP90AB1/CDC42/PSMB5/PSMB7/PSMA5/RPS27A/UBA52/LPXN/NFKBIZ/NFATC2/F2RL1/PTPRC"
"GO:0006361","GO:0006361","transcription initiation from RNA polymerase I promoter",35,-0.697464797039727,-1.73103914895836,0.001781743752853,0.0339743579140042,0.0288791456697669,2620,"tags=51%, list=16%, signal=43%","SMARCB1/GTF2H2/ZNRD1/TBP/CD3EAP/POLR1E/MNAT1/RRN3/GTF2H5/CCNH/POLR2K/POLR2L/TAF1D/CDK7/POLR1C/GTF2H3/POLR2F/POLR2H"
"GO:0048512","GO:0048512","circadian behavior",30,0.701246338383749,1.85610196152345,0.0017948951963737,0.0339743579140042,0.0288791456697669,880,"tags=23%, list=5%, signal=22%","PTGDS/USP2/ID2/ZFHX3/PER3/NCOA2/NR1D2"
"GO:0070200","GO:0070200","establishment of protein localization to telomere",15,-0.822466019837215,-1.75130321613651,0.00179550032006745,0.0339743579140042,0.0288791456697669,2262,"tags=67%, list=14%, signal=57%","NABP2/TCP1/CCT4/CCT6A/CCT8/DKC1/CCT7/CCT5/CCT3/CCT2"
"GO:0035722","GO:0035722","interleukin-12-mediated signaling pathway",41,-0.673366058962399,-1.71637305421609,0.00179999709677888,0.0339743579140042,0.0288791456697669,2546,"tags=46%, list=16%, signal=39%","SNRPA1/HSPA9/TCP1/GSTO1/HNRNPDL/PITPNA/SOD1/BOLA2/CAPZA1/PSME2/MSN/CFL1/PPIA/CDC42/RPLP0/RALA/BOLA2B/LCP1/ANXA2"
"GO:0090670","GO:0090670","RNA localization to Cajal body",19,-0.785331065887692,-1.75059321971974,0.00180047089238724,0.0339743579140042,0.0288791456697669,1526,"tags=63%, list=9%, signal=57%","TCP1/CCT4/CCT6A/CCT8/SHQ1/RUVBL2/DKC1/CCT7/CCT5/NOP10/CCT3/CCT2"
"GO:0090671","GO:0090671","telomerase RNA localization to Cajal body",19,-0.785331065887692,-1.75059321971974,0.00180047089238724,0.0339743579140042,0.0288791456697669,1526,"tags=63%, list=9%, signal=57%","TCP1/CCT4/CCT6A/CCT8/SHQ1/RUVBL2/DKC1/CCT7/CCT5/NOP10/CCT3/CCT2"
"GO:0090672","GO:0090672","telomerase RNA localization",19,-0.785331065887692,-1.75059321971974,0.00180047089238724,0.0339743579140042,0.0288791456697669,1526,"tags=63%, list=9%, signal=57%","TCP1/CCT4/CCT6A/CCT8/SHQ1/RUVBL2/DKC1/CCT7/CCT5/NOP10/CCT3/CCT2"
"GO:0090685","GO:0090685","RNA localization to nucleus",19,-0.785331065887692,-1.75059321971974,0.00180047089238724,0.0339743579140042,0.0288791456697669,1526,"tags=63%, list=9%, signal=57%","TCP1/CCT4/CCT6A/CCT8/SHQ1/RUVBL2/DKC1/CCT7/CCT5/NOP10/CCT3/CCT2"
"GO:1904816","GO:1904816","positive regulation of protein localization to chromosome, telomeric region",12,-0.851785590893149,-1.73615530684356,0.00182389139123263,0.0342048970420031,0.0290751103168962,1526,"tags=92%, list=9%, signal=83%","TCP1/CCT4/GNL3L/CCT6A/GNL3/CCT8/DKC1/CCT7/CCT5/CCT3/CCT2"
"GO:0006354","GO:0006354","DNA-templated transcription, elongation",108,-0.551787080128098,-1.60863232360798,0.00182945287513655,0.0342048970420031,0.0290751103168962,2524,"tags=32%, list=16%, signal=28%","CDC73/GTF2H2/ZNRD1/TBP/CD3EAP/EZH2/SUPT6H/NCBP1/ELP4/ELOA/POLR1E/POLR2J/MNAT1/LEO1/GTF2F1/GTF2H5/ELP3/POLR2C/CCNH/POLR2G/DDX39B/POLR2K/POLR2L/TAF1D/CDK7/TEFM/WDR61/ELOC/POLR1C/GTF2H3/ELOB/ENY2/POLR2F/POLR2H/SUPT4H1"
"GO:0007622","GO:0007622","rhythmic behavior",31,0.694370717546379,1.84955642475833,0.00183441359911948,0.0342048970420031,0.0290751103168962,880,"tags=23%, list=5%, signal=21%","PTGDS/USP2/ID2/ZFHX3/PER3/NCOA2/NR1D2"
"GO:1904872","GO:1904872","regulation of telomerase RNA localization to Cajal body",18,-0.794556946021447,-1.75335688631042,0.00183630640083945,0.0342048970420031,0.0290751103168962,1526,"tags=67%, list=9%, signal=60%","TCP1/CCT4/CCT6A/CCT8/SHQ1/RUVBL2/DKC1/CCT7/CCT5/NOP10/CCT3/CCT2"
"GO:0050691","GO:0050691","regulation of defense response to virus by host",30,-0.718227809570689,-1.73667875409282,0.00186203095440259,0.0345729016629942,0.0293879244422918,31,"tags=20%, list=0%, signal=20%","SELENOK/TRAF3IP2/MUL1/TNFAIP3/MMP12/IL1B"
"GO:0034767","GO:0034767","positive regulation of ion transmembrane transport",110,0.485847719046039,1.61887030568535,0.00188687156694201,0.0348274259860299,0.0296042771698416,1128,"tags=13%, list=7%, signal=12%","RELN/KCNJ2/WNK4/AGT/CX3CL1/RGN/PKD2/AMIGO1/CAPN3/TCAF1/TRPC1/HSPA2/WNK1/CACNA2D1"
"GO:0097345","GO:0097345","mitochondrial outer membrane permeabilization",52,-0.642844658833132,-1.69919607413447,0.00189434402996767,0.0348274259860299,0.0296042771698416,2920,"tags=58%, list=18%, signal=47%","CASP8/E2F1/MOAP1/YWHAQ/GSK3B/BAD/BID/TP53/YWHAB/RHOT2/PPP3R1/SLC25A5/BNIP3/MUL1/NMT1/BNIP3L/PPP3CC/YWHAZ/BOK/TFDP1/BAX/TMEM14A/GSK3A/YWHAE/BLOC1S2/YWHAH/BAK1/YWHAG/MAPK8/PMAIP1"
"GO:0018279","GO:0018279","protein N-linked glycosylation via asparagine",31,-0.713294236507145,-1.73510495018494,0.0019021012274497,0.0348274259860299,0.0296042771698416,3148,"tags=55%, list=20%, signal=44%","RPN1/ALG5/TUSC3/UBE2J1/MGAT2/STT3B/SYVN1/RPN2/DPM1/FUT8/MCFD2/ALG8/OSTC/STT3A/OST4/DAD1/B4GALNT2"
"GO:0098739","GO:0098739","import across plasma membrane",78,0.533829140647341,1.68697770020586,0.00190426405794937,0.0348274259860299,0.0296042771698416,2259,"tags=27%, list=14%, signal=23%","SLC1A2/KCNJ2/AGT/SLC30A1/TRPV1/HFE/PRNP/SLC12A8/SLC7A11/CACNA2D1/SLC36A4/KCNJ8/ISCU/SLC3A2/RGS2/KCNJ14/SLC19A1/ABCC9/SLC12A7/LRP2/SLC12A6"
"GO:0003014","GO:0003014","renal system process",89,0.5179718735572,1.67216173464207,0.00190579907432616,0.0348274259860299,0.0296042771698416,1161,"tags=18%, list=7%, signal=17%","KLHL3/WNK4/AGT/TRPV1/LGMN/SGK1/RAB11FIP2/PRKAR2B/MLLT6/ADCY6/BCR/AQP1/HYAL2/EMP2/ADCY3/WFS1"
"GO:0060219","GO:0060219","camera-type eye photoreceptor cell differentiation",10,-0.87316286776983,-1.71257494796506,0.00195035460992908,0.0355295731299344,0.0302011216989349,14,"tags=20%, list=0%, signal=20%","RORB/RP1"
"GO:0097237","GO:0097237","cellular response to toxic substance",192,-0.490152749383246,-1.51887780861162,0.00197109067017083,0.0357947594115975,0.030426537386765,2353,"tags=23%, list=15%, signal=20%","GSTO2/SPHK1/BNIP3/PRKAA1/EZH2/GSTO1/TXN/AKR1A1/APEX1/UBIAD1/ITPR2/GSTP1/SELENOS/PRXL2A/MGST1/ADH5/SELENOW/AIFM1/SOD1/FIS1/TNFAIP3/SLC31A1/ANXA1/B2M/PPP5C/RPS3/ESD/FXN/NFKB1/RELA/OSER1/PDCD10/RDH11/MSX1/ZNF580/PRDX3/SELENOT/PRDX1/RACK1/PPIF/PARK7/TXNDC17/DHFR/HGF/HP"
"GO:0044743","GO:0044743","protein transmembrane import into intracellular organelle",40,-0.673952504695793,-1.71154661707883,0.00201867638729541,0.0365443509737572,0.0310637109860787,3635,"tags=62%, list=23%, signal=49%","TIMM13/PEX16/GRPEL2/TIMM9/PEX26/TOMM40L/PAM16/TIMM22/TIMM50/DNAJC15/TOMM7/DNLZ/PEX2/CHCHD4/TIMM23/HSPD1/TIMM44/TIMM21/TIMM23B/PEX14/ROMO1/AGK/TIMM10/TIMM17A/GRPEL1"
"GO:0072593","GO:0072593","reactive oxygen species metabolic process",205,-0.48346860150016,-1.50755935551472,0.00202499909598255,0.0365446098536663,0.0310639310411751,2063,"tags=21%, list=13%, signal=19%","PRDX4/ARG2/BIRC2/RORA/BNIP3/TIGAR/RNF41/HIF1A/CFLAR/AKT1/GRB2/GSTP1/SELENOS/TUSC2/NDUFS3/SOD1/ATG5/PARL/NDUFS1/CYB5R4/ARF4/COX2/RAC1/RFK/HSP90AA1/VDAC1/GLA/PRDX3/ROMO1/NDUFS4/PRDX1/SLC25A33/HSP90AB1/EIF6/PARK7/NDUFAF2/PMAIP1/TSPO/DHFR/F2RL1/PREX1/ICAM1/HP/IL1B"
"GO:0021517","GO:0021517","ventral spinal cord development",30,0.695467031485651,1.8408049363803,0.0020686927687019,0.037164387773495,0.0315907594473202,979,"tags=13%, list=6%, signal=13%","RELN/GLI2/NFE2L1/LMO4"
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process",243,-0.46571307522571,-1.47374974347542,0.00207217283805263,0.037164387773495,0.0315907594473202,3638,"tags=41%, list=23%, signal=32%","CBR4/PID1/ATP6/PPCDC/APP/SEC13/PDHA1/GCKR/VPS9D1/PFKM/AK9/PPCS/ATP8/PSEN1/NUP58/PANK3/ACAT1/STOML2/GUCY1B1/IMPDH1/SNCA/PFKL/ELOVL5/PARP1/SLC35B2/TP53/HTD2/MPC1/ELOVL6/PAPSS1/HPRT1/GUCY1A2/NUP93/PGM1/GART/PRKAA1/TIGAR/ATPSCKMT/NME4/ADCY1/NME6/ATP5F1B/HIF1A/ATP5MC2/CYC1/ATP5F1D/PDHB/DLAT/AK2/SLC25A1/SEH1L/PFKFB3/NME5/PAICS/NUP35/COX5B/NUP88/PRKAG1/ECD/PDHX/ATIC/PANK2/ELOVL1/ACSL3/OGDH/RAE1/ACLY/ADK/ACSL5/IMPDH2/PGAM1/COX2/GAPDH/TPI1/ATP5MF/DLD/ATP5PF/ADSL/ATP5PD/ENO1/ATP5F1C/ATP5F1A/SLC25A12/PPT1/ATP5PB/PKM/ATP5MC3/NME7/PGK1/NME2/ATP5F1E/EIF6/ATP5MG/ATP5MC1/LDHA/SLC2A6/ATP5ME/BPGM/ATP5PO/NME1"
"GO:0070528","GO:0070528","protein kinase C signaling",21,0.759860940170663,1.87387017682284,0.0021036857727443,0.0376131224737893,0.031972196377186,456,"tags=10%, list=3%, signal=9%","HTR2B/MAS1"
"GO:0006754","GO:0006754","ATP biosynthetic process",136,-0.522051485982633,-1.5628471452057,0.00212744273739458,0.0379208485468518,0.0322337720665,2287,"tags=32%, list=14%, signal=27%","NUP93/PGM1/PRKAA1/TIGAR/ATPSCKMT/ATP5F1B/HIF1A/ATP5MC2/CYC1/ATP5F1D/SEH1L/PFKFB3/NUP35/COX5B/NUP88/PRKAG1/ECD/OGDH/RAE1/PGAM1/COX2/GAPDH/TPI1/ATP5MF/ATP5PF/ATP5PD/ENO1/ATP5F1C/ATP5F1A/SLC25A12/ATP5PB/PKM/ATP5MC3/PGK1/ATP5F1E/EIF6/ATP5MG/ATP5MC1/LDHA/SLC2A6/ATP5ME/BPGM/ATP5PO"
"GO:0042107","GO:0042107","cytokine metabolic process",74,-0.594700884967942,-1.65331745210085,0.00214300432722028,0.0380810554220462,0.032369952349811,42,"tags=7%, list=0%, signal=7%","NFKB1/RELA/PTPRC/TNFSF15/IL1B"
"GO:0042102","GO:0042102","positive regulation of T cell proliferation",60,-0.622213780781619,-1.67981056236338,0.00216368106779066,0.0383309003844381,0.0325823274911466,1298,"tags=10%, list=8%, signal=9%","ANXA1/RPS3/RIPK2/PNP/PTPRC/IL1B"
"GO:0071349","GO:0071349","cellular response to interleukin-12",43,-0.664221266621318,-1.70553143512612,0.00219910588984216,0.0388396964019988,0.0330148182050116,2546,"tags=44%, list=16%, signal=37%","SNRPA1/HSPA9/TCP1/GSTO1/HNRNPDL/PITPNA/SOD1/BOLA2/CAPZA1/PSME2/MSN/CFL1/PPIA/CDC42/RPLP0/RALA/BOLA2B/LCP1/ANXA2"
"GO:0060411","GO:0060411","cardiac septum morphogenesis",65,0.557436208665411,1.70843151674239,0.00222418358340688,0.0389852296884654,0.0331385255312929,2185,"tags=22%, list=14%, signal=19%","MIR17HG/GATA6/ID2/TGFBR3/SMO/TGFBR1/NSD2/MDM2/SAV1/BMPR1A/NRP1/FZD2/NOG/LRP2"
"GO:2000193","GO:2000193","positive regulation of fatty acid transport",13,-0.835608249797987,-1.72926471445476,0.00222685492277078,0.0389852296884654,0.0331385255312929,4,"tags=15%, list=0%, signal=15%","EDN1/IL1B"
"GO:0046677","GO:0046677","response to antibiotic",262,-0.458636505806288,-1.46037381294349,0.00222753513324392,0.0389852296884654,0.0331385255312929,3167,"tags=25%, list=20%, signal=21%","PPP1R15B/CLDN1/USP46/CBX8/HNRNPD/DAXX/RHOA/GRIN2B/BAD/EDN1/DMAP1/DUSP1/TP53/BECN1/SETD7/TYMS/KDM1A/BIRC2/SPHK1/BNIP3/PPP2CB/CRK/PRKAA1/ACTR2/EZH2/TXN/ADCY1/POLB/APEX1/ITPR2/GSTP1/HSPA5/FDX1/UROS/GOT2/AIFM1/SOD1/OGG1/TNFAIP3/ANXA1/APTX/PPP5C/RPS3/FXN/CYB5R4/RELA/HSP90AA1/OSER1/PDCD10/EEF2/BAK1/ZNF580/PRDX3/PSMD14/RPS4X/RACK1/RPL10A/PPIF/PARK7/LDHA/RPL23/MSTN/ICAM1/HGF/GRIN2A/HP"
"GO:0003279","GO:0003279","cardiac septum development",100,0.502249788679987,1.64869344418418,0.00224014336917563,0.0390878028242,0.0332257155390095,1819,"tags=21%, list=11%, signal=19%","MIR17HG/GATA6/MYH10/ID2/TGFBR3/SMO/CPLANE1/TGFBR1/PAX8/NSD2/HEG1/MDM2/LMO4/MDM4/SAV1/PLXND1/BMPR1A/NRP1/FZD2/NPHP3/CRELD1"
"GO:0035587","GO:0035587","purinergic receptor signaling pathway",19,-0.779865839686946,-1.73841060229018,0.0022929073757752,0.0398883256092065,0.0339061820890672,43,"tags=16%, list=0%, signal=16%","P2RX5/ACPP/GPR87"
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport",100,0.499779380727144,1.6405840422728,0.0023623330074943,0.040973039258726,0.034828218749002,1128,"tags=13%, list=7%, signal=12%","RELN/KCNJ2/WNK4/AGT/CX3CL1/RGN/PKD2/AMIGO1/CAPN3/TRPC1/HSPA2/WNK1/CACNA2D1"
"GO:0010518","GO:0010518","positive regulation of phospholipase activity",40,0.64283863056402,1.79753318980099,0.00237598330390111,0.0410867799388033,0.0349249014788669,955,"tags=15%, list=6%, signal=14%","HTR2B/AGT/LPAR2/FGFR1/BDNF/KIT"
"GO:0015682","GO:0015682","ferric iron transport",36,-0.68608098708052,-1.71112257909647,0.00239494563620335,0.0411689022864273,0.0349947077499899,2028,"tags=36%, list=13%, signal=32%","ATP6V0E1/ATP6V1E1/TCIRG1/ATP6V1C2/ATP6V0B/ATP6V1B2/ATP6V0C/STEAP3/ATP6V1C1/ATP6V1D/ATP6V1G1/ATP6V0A4/ATP6V0D2"
"GO:0072512","GO:0072512","trivalent inorganic cation transport",36,-0.68608098708052,-1.71112257909647,0.00239494563620335,0.0411689022864273,0.0349947077499899,2028,"tags=36%, list=13%, signal=32%","ATP6V0E1/ATP6V1E1/TCIRG1/ATP6V1C2/ATP6V0B/ATP6V1B2/ATP6V0C/STEAP3/ATP6V1C1/ATP6V1D/ATP6V1G1/ATP6V0A4/ATP6V0D2"
"GO:0009119","GO:0009119","ribonucleoside metabolic process",87,-0.56999951515472,-1.61795281003595,0.00240511289167534,0.0412213579333587,0.0350392965034482,2540,"tags=32%, list=16%, signal=27%","HPRT1/GAMT/ENPP4/UPRT/CDADC1/NME4/NME6/ENOPH1/UMPS/AHCY/NME5/GPHN/DGUOK/ADK/IMPDH2/CMPK1/APIP/EFL1/UCK2/RAN/CTPS1/APOBEC3B/NME7/NME2/AMD1/NME1/PNP/ACPP"
"GO:0006026","GO:0006026","aminoglycan catabolic process",48,0.609814485352506,1.76657298151029,0.00241593857558909,0.0412847556589605,0.0350931863269858,2486,"tags=27%, list=15%, signal=23%","PRELP/FMOD/GPC4/SDC3/SGSH/HYAL2/OVGP1/GNS/LYG1/GPC2/TGFB1/HEXA/AGRN"
"GO:0010421","GO:0010421","hydrogen peroxide-mediated programmed cell death",11,-0.856036805880237,-1.71273390542482,0.00244475336752792,0.0413978624509264,0.0351893302343907,868,"tags=27%, list=5%, signal=26%","PDCD10/PARK7/HGF"
"GO:0097468","GO:0097468","programmed cell death in response to reactive oxygen species",11,-0.856036805880237,-1.71273390542482,0.00244475336752792,0.0413978624509264,0.0351893302343907,868,"tags=27%, list=5%, signal=26%","PDCD10/PARK7/HGF"
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",55,0.583649779148066,1.73643132288233,0.00244556910431032,0.0413978624509264,0.0351893302343907,552,"tags=9%, list=3%, signal=9%","ANO1/PTH1R/AGT/GNA14/OPRD1"
"GO:0042033","GO:0042033","chemokine biosynthetic process",12,-0.844548492608744,-1.72140426300465,0.00245828839687877,0.0413978624509264,0.0351893302343907,4,"tags=42%, list=0%, signal=42%","EGR1/HMOX1/IL6/APP/IL1B"
"GO:0050755","GO:0050755","chemokine metabolic process",12,-0.844548492608744,-1.72140426300465,0.00245828839687877,0.0413978624509264,0.0351893302343907,4,"tags=42%, list=0%, signal=42%","EGR1/HMOX1/IL6/APP/IL1B"
"GO:0003205","GO:0003205","cardiac chamber development",143,0.447955308537323,1.54710044456503,0.0024800877569514,0.0414179405752882,0.0352063971964709,1832,"tags=21%, list=11%, signal=19%","WNT2/MIR17HG/GATA6/MYH10/DSP/ID2/SOS1/TGFBR3/SMO/SMARCD3/CPLANE1/TGFBR1/PAX8/NSD2/HEG1/KCNK2/ARID1A/MDM2/LMO4/MYL3/MDM4/SAV1/PLXND1/TNNT2/BMPR1A/NRP1/FZD2/NPHP3/CRELD1/DLL4"
"GO:1990868","GO:1990868","response to chemokine",51,-0.637752646829874,-1.68024799822782,0.00248092963570257,0.0414179405752882,0.0352063971964709,93,"tags=8%, list=1%, signal=8%","CCR1/CCL26/ACKR4/CXCL8"
"GO:1990869","GO:1990869","cellular response to chemokine",51,-0.637752646829874,-1.68024799822782,0.00248092963570257,0.0414179405752882,0.0352063971964709,93,"tags=8%, list=1%, signal=8%","CCR1/CCL26/ACKR4/CXCL8"
"GO:1901659","GO:1901659","glycosyl compound biosynthetic process",44,-0.658101314309261,-1.69628627183603,0.00251053269463843,0.0417917123564379,0.0355241135678117,2958,"tags=45%, list=18%, signal=37%","DCK/IMPDH1/HPRT1/UPRT/NME4/NME6/TRMT12/TYW3/UMPS/NME5/PUDP/ADK/IMPDH2/CMPK1/UCK2/CTPS1/NME7/NME2/AMD1/NME1"
"GO:0010821","GO:0010821","regulation of mitochondrion organization",170,-0.49617041625857,-1.51986613110016,0.00254811736183267,0.0421736794634794,0.0358487961932562,2754,"tags=40%, list=17%, signal=34%","MIEF1/MOAP1/YWHAQ/PID1/SH3GLB1/ATP13A2/GBA/GSK3B/UBE2D3/COA8/INF2/ATG7/STOML2/BAD/BID/TP53/VPS35/YWHAB/RHOT2/PPP3R1/SLC25A5/PAM16/BNIP3/PRKAA1/TIGAR/MUL1/CDC37/RNF41/HIF1A/NMT1/AKT1/TOMM7/BNIP3L/UBL5/PPP3CC/YWHAZ/FIS1/BOK/LMNA/TFDP1/BAX/PARL/TMEM14A/PLAUR/GSK3A/FXN/SAE1/UBE2L3/YWHAE/VDAC1/HTRA2/YWHAH/TMEM135/HAX1/PSMD10/HIGD1A/BAK1/YWHAG/MAPK8/PDCD5/PRELID1/TRIAP1/PPIF/PARK7/PMAIP1/TSPO/MLLT11/HGF"
"GO:0090559","GO:0090559","regulation of membrane permeability",75,-0.588550131139743,-1.63886294073515,0.00255291114222186,0.0421736794634794,0.0358487961932562,3939,"tags=52%, list=24%, signal=39%","CASP8/PDCD6IP/E2F1/MOAP1/YWHAQ/GSK3B/CNP/HEBP2/BAD/ALKBH7/BID/TP53/ATF2/YWHAB/RHOT2/PPP3R1/SLC25A5/BNIP3/MUL1/NMT1/BNIP3L/PPP3CC/YWHAZ/BOK/TFDP1/BAX/TMEM14A/GSK3A/LAPTM4B/YWHAE/BLOC1S2/YWHAH/STPG1/BAK1/YWHAG/DYNLT1/MAPK8/PPIF/PMAIP1"
